message_key,message_text
c462d23da994bd7d,"Sharing the :star2:\n• @Alanna Davis — You are frequently impressing Kroger &amp; continuously showing them the value of analysis. We're playing the long game on this one, but we're seeing all of the positive indicators that it will pay off :kroger:\n• @Amberlyn Etienne - I love to see you showcasing your strengths with the CRM Support at Sephora while also building new analytics prowess on the EDW scope at Vail Resorts :sephora: It's the definition of sustainable growth \n• @Astha Saxena - Taking on an entirely new account was brave! I have no doubt that you'll continue to wow RTI and grow that business as you get invested in it :slay_party:\n• @Chayse Barr (CB) - Your continued support keeping all of the Vail projects moving smoothly is a huge help to the team, and will continue to support our business expansion here :vail: \n• @Daniel Bunch — We've certainly made the most of your ""break""  US Bank by creating a foundational Atlassian environment to streamline project &amp; program management. Thank you for dealing with all my random slack pings &amp; ideas :jira:\n• @Felicia Henke — Again, thank you for being one of our best technical generalists. I feel like we can throw you at any tough project, and you just figure it out. Most recently it's been CG Data Enablement, but your desire for new challenges helps growth in all areas :potted_plant: \n• @Hannah Alexander — I think you might hold the record for most SOWs written per week :pig-working:and I know you're always looking at how we can get people excited and motivated about the work in front of them. \n• @Hui Ma — You work with one of our most advanced clients &amp; most ambitious project leads. :turbotax-intensifies: Being the person in the background getting everything done isn't an easy task, but it's what gives the rest of confidence to pitch innovative (or impossible) projects no other agencies could pull off \n• @Jacob Logan — Your knowledge of the GBSG data &amp; business problems is crucial to some of the new advanced analytics we're aiming to bring to that account, and I know taking on the ICS Experimentation work was a healthy stretch. :test_tube: Thank you for always being so willing to take on new work &amp; continue delivering excellent on everything else. \n• @Joe Connelly — Thank you for everything you're doing to support the Salesforce Data Activation initiative &amp; x-BU x-sales :salesforce: Working with new BUs plus new clients requires a lot of mental agility, but it's probably one of the biggest opportunities in front of us \n• @John Carney - You're the brains behind so many of our AI accelerators, and it's also been amazing to see you leaning into the Sales relationships :take_my_money: to support AI + Healthcare pre-sales while also balancing NLP support for one of our largest Intuit work streams. \n• @Josh Prock - I don't take it lightly that you leaned into a tool that you sort of hate :no-dataroma: because it's what the client needed. On the bright side, I think it illustrates your penchant for learning new tools really quickly &amp; that's extremely valuable to our practice. Also, have you ever had any unallocated time for more than a day?! \n• @Josh Stephens - Way to be everyone all at once for ICS. You're responding quickly to every question while troubleshooting complex data problems while also somehow manning the Adobe slacks for new CJA opportunities. I assume you have an army of elves hiding under your desk :male_elf:\n• @Kate Marxkors — You handle our most high maintenance stakeholders with admirable eloquence, and make yourself indispensable to them. Thank you for growing literally every project you get assigned to :cat_money: and researching the best new AI conferences!\n• @Katie Boe — You are so on top of all things Winnebago :winnebago: I appreciate your forward-thinking and strategic approach to the growth of the account and how seriously you take delivery excellence. I know you'll continue to growth this account!\n• @Meti Mamo — Thank you for taking on the fire hose of information :fire_engine: and consistently trying to stay ahead of a really quick-moving project team. It's always hard to start a new job on huge projects like this! \n• @Lindsey Peters —  You go above and beyond to leverage your personal network for your team to make sure all of your team members have the best opportunities possible, and that they are consistently upleveling :yellow_heart:\n• @Liz King  — You continue to make yourself the go-to resource for all things IXP &amp; you do case study-worthy work for QuickBooks, which helps us win new testing work to expand our practice :taylor-swift-quickbooks-qb:\n• @Luke Youtsey - Your account revenue growth is impressive, but what  is equally as exciting is your ability to expand strategically into new growth areas with advanced analytics and exciting projects. You are truly helping us evolve analytics :evolytics:\n• @McKenzi Gooch — Every project lead who has every worked with you asks to have you on their projects again because you're great at building client relationships and quickly learning new technical skills. :party_unicorn:\n• @navid.istanbullu — Whether you're sharing new knowledge  your Masters program or asking how you do more to optimize the ICS engagement, nobody asks for more feedback more consistently to keep improving :1up: \n• @Paul Dunphy — Juggling two full-time TPM roles + consistent hiring &amp; resourcing conversations? :thisisfine: Thank you for your dedication to the growth of the TPM Hive &amp; maintaining those client relationships whether we are leaving them in a great spot or kicking them off \n• @Samuel Pratt — I'm so excited about some of the new advanced analytics initiatives you're taking on, and appreciate that you're asking how to grow new technical _and_ new account skills to expand our DSAI practice :wow:\n• @Scott Sanders — You consistently do the type of case study-worthy work that wins us new biz :money_srgrafo: You've consistently grown the ICS work streams due to the experimentation knowledge you bring to the table (and you're a great teacher!) \n• @Steph Schaller — Your MMM workshop will continue to net us new business, but the expertise has already led to TurboTax expansions. Thank you for all the thought leadership you bring to the Analysis &amp; Experimentation team! Those Analysis Office Hours raise all boats :boat:\n• @Victoria Stephen — From being an excellent HAWC mentor to taking on TurboTax project leadership, :taylor-swift-turbo-tax-tt: you're truly digging in to support the whole BU, and you do it with a smile! \n• @Tracy Burns-Yocum — In addition to having some of the most exciting life changes :hatched_chick: you've also juggled the ICS Experimentation Playbooks &amp; Bayesian script productization. That level of service is a huge contributor to the account's growth &amp; expansion \n• @Victor Valdes Diaz — You put in SO MUCH work to keep TurboTax running smoothly, but you also make the effort to network with the local Databricks :databricks: user group, and hosting a local meet up is a great idea to portray Concord as a Databricks thought leader \n• @Brian Berg — You may be the newest member of the team, but I'm excited for the wealth of experience you're bringing on board, and I'm sure we can find ways to continue the Winnebago account growth :eeveexpika_highfive:\n• :hawk: @Candice Dominguez — I see you taking notes in every meeting &amp; immediately looking for ways to add value. Being willing to attend the Starlight Workshop &amp; talk about your Chiefs experience your first week was a great way to help the whole team build credibility with Starlight :chiefs_snowglobe:\n• :hawk:@Morgan Petersen — From supporting Intuit compliance reporting to clicking through those Analysis &amp; Experimentation example deliverables to the impressive python skills I'm hearing about, you've already helped us secure new project work &amp; I know that trend will continue :pawsome-high-five: \n"
3f9496d092dbddc0,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• Suhas Shivakumar (India) - 5 years\n• @Sridhar (India) - 5 years
3c4fc743c248c3e3,@Tama Chakrabarty @Ceyhun Ozbel dreamwork teamwork :taco: :taco:
3269ee6a35df9fe4,:taco: All my tacos for the USB PTA team @Austin Carrill @Daniel Ramirez @Sarah Powell @Jack Poehlmann and @Joseph Nachinson :usb: for coverage while I was out last week :wedding::crescent_moon: and for getting me quickly &amp; smoothly caught back up today! Always grateful for such a great team :teamwork:
b4f5e51eba12f14f,@Silas Rhyneer :taco:
ec18be39ce977833,@Alberto B @Luis Sardon you guys are the best!! :taco:
48007207baa10e34,@Krissy Tripp for jumping in on Subway support for a CRM proposal thank you :pray:  :taco:  :taco:  :taco:
bfc846eac83bb33a,Shout out to @Austin Carrill who got some positive feedback  the client recently. The client took notice of how engaged engaged and thorough Austin has been. Keep up the good work! :taco:
48500dd9837d991a,@Kyle Kidder :taco: For a great Lightning Talk about QA and the steps we can take to make sure we are delivering high quality work to our clients! Thank you!
536006160d0b9324,Last :taco: to @Stephen Muir for jumping in head first to Intuit SR work and turning around queries with little familiarity to the data
312e10e223a8381d,Damn @Steph Schaller! That was a great Lunch n Learn today. Thanks for showing off our capabilities on MMM. :taco:
c35e49e762fd1685,@Brent Gilchrist Welcome to BI team! :taco::taco::taco::taco::taco:
4b782247b74e6fcd,@Hal Robison Conrad  Great job creating your first US Bank Tech Spec! No changes needed after reviewing it with our team lead - giddyup!  :taco: :us-bank: :taco:
6ecae7c8c7d0cf78,Stakeholder tacos for @Brandon Martinez: “Thank you for all of the pre-work on this! It definitely made the conversation with Adobe very productive.” :taco::taco::taco::taco::taco:
bae2358d303ac202,@Diya Saha @Grant Golemo for their caring enough about us all to bring us in treats!   You guys are awesome bakers for sure!  :taco::taco:
3e0f0229db92f4da,Tacos for @Felicia Henke and @Krissy Tripp (and many others but I’m short on tacos :sweat_smile:) for the extra support on :tt-cowboy: data enablement this week - it’s been challenging for me to stay in touch with DAT during this conference while they’re working through DQM issues but it’s given me (and likely DAT too) real peace of mind that you’ve been able to answer many of their questions with quick turnarounds and loop me in even when I can’t access my Intuit accounts - thank you! :taco::extreme-teamwork:
4a08d4a28ee40ada,"#kudos to @Gabby Lopez, @Jacob Logan, and @Tracy Burns-Yocum for developing a way to share code ownership for Dash Enterprise at :intuit: ! It sounds small but this has opened up a whole new world of horizontal collaboration for this client :partyparrot: :taco:"
820a73ab08068bc4,@Philip Manolov testing (@Megan Mullowney) :taco: ?!
20c9311f88b3d375,"Tis the season for :quickbooks-qb-cowboy: project kickoffs! Tacos for @Brian Berg @Gabby Lopez @Jacob Logan and @Tracy Burns-Yocum for staying so on top of everything - scheduling kickoffs, setting up jira projects, scoping and planning new work - wonderful to see how organized you're all keeping everything for these project teams :catjam::extreme-teamwork::taco:"
c9ba3199dd883598,":taco: Thank you @Abhi &amp; @Nataraj Kavuri for making us feel at home in the Sally Beauty offices yesterday, and trying to help us track down those hallway handshakes :teamwork-pigeons:"
42de61f9017a7f30,@MariaJose Ballen :taco: :taco: :taco: :taco: :taco:
ab73ace06b2b4862,Huge shout-out to @Dawson Carter and @Sean Miller on the Centric Brand project! We are getting there through all the ups and downs :blush::sparkles::taco::taco::taco:
1abfa6426e3e0a82,":taco: Shoutout to @Kate Marxkors and @Josh Prock. I've been wrestling with some fine-grained access issues in Databricks, and these two were absolute lifesavers; patient, sharp, and didn't stop helping until it was cracked. Thank you!"
a123d74eee5dd7f7,@Alberto B @Luis Sardon @Dimelsa @David Simeon another successful Genetec deployment! Great work team :taco:
d194d9c490ed734b,@Sean Miller Tableau ninja saves the day! :taco::taco::taco::taco::taco:
b16fb05110abde43,@Emily Ryker thanks for the help getting into office :taco: :taco:
00ae5501680564ba,":taco::taco::taco: @Austin Carrill for being a great teammate while we work through a new feature, and for keeping a tricky flow straight for our client lead when we reviewed the tech spec! It's great getting to learn  you. :snoopy-dance:"
2cc4585778410e5c,@Qiwen Hu :taco:
d7d548ff1689e7f8,@Alex Krumins @Josh Stephens @Brandon Martinez @Lindsey Peters :taco: for all your help learning all things Kroger
8dc3005823dc3a96,@Shivani Gupta :taco: :taco: :taco: :taco: :taco:
